batch,acc_x,acc_y,acc_z,rot_x,rot_y,rot_z,speed,timestamp,latitude,longitude,accuracy,date_time,anomaly,speed_level
1,0.37,0.82,9.4,0.07,0.06,0.01,0,1848,0,0,99.989998,07/19/2025 14:42:19:-0.000000,smooth,AVERAGE
1,0.28,-0.47,9.58,-0.09,-0.03,-0.02,0,1872,0,0,99.989998,07/19/2025 14:42:19:-0.000000,smooth,AVERAGE
1,-0.14,-0.82,9.9,-0.02,-0.03,0,0,1896,0,0,99.989998,07/19/2025 14:42:19:1.770893,smooth,AVERAGE
1,0.67,-0.59,8.96,0.06,0.05,0.01,0,1920,0,0,99.989998,07/19/2025 14:42:19:-0.000000,smooth,AVERAGE
1,0.42,-0.86,8.42,0.01,-0.03,-0.01,0,1944,0,0,99.989998,07/19/2025 14:42:19:-0.000000,smooth,AVERAGE
1,1.07,0.15,8.6,-0.05,-0.12,-0.02,0,1968,0,0,99.989998,07/19/2025 14:42:19:-0.000000,smooth,AVERAGE
1,-0.04,-0.18,10.17,-0.04,-0.07,-0.01,0,1992,0,0,99.989998,07/19/2025 14:42:19:-0.000000,smooth,AVERAGE
1,1.82,-0.33,7.75,0,-0.02,0.01,0,2016,0,0,99.989998,07/19/2025 14:42:19:0.000000,smooth,AVERAGE
1,1.55,0.18,8.05,-0.09,-0.17,-0.02,0,2040,0,0,99.989998,07/19/2025 14:42:19:-0.000000,smooth,AVERAGE
1,-0.19,0.82,9.22,0.09,-0.03,0.03,0,2064,0,0,99.989998,07/19/2025 14:42:19:-0.000000,smooth,AVERAGE
1,-0.26,0.8,11.18,0.27,0.07,0.05,0,2088,0,0,99.989998,07/19/2025 14:42:19:-0.000000,smooth,AVERAGE
1,0.91,0.02,7.97,0.02,-0.07,0.01,0,2112,0,0,99.989998,07/19/2025 14:42:19:-0.000000,smooth,AVERAGE
1,0.72,0.47,8.88,-0.05,-0.22,0,0,2136,0,0,99.989998,07/19/2025 14:42:19:-0.000000,smooth,AVERAGE
1,-1.49,0.73,11.58,0.24,0.18,0.06,0,2160,0,0,99.989998,07/19/2025 14:42:19:-0.000000,smooth,AVERAGE
1,1.07,1.12,7.6,0.12,0.12,0.04,0,2184,0,0,99.989998,07/19/2025 14:42:19:-0.000000,smooth,AVERAGE
1,1.71,0.23,8.12,-0.05,-0.11,0,0,2208,0,0,99.989998,07/19/2025 14:42:19:-0.000000,smooth,AVERAGE
1,-0.89,0.19,9.5,0.17,0.09,0.04,0,2232,0,0,99.989998,07/19/2025 14:42:19:-0.000000,smooth,AVERAGE
1,-0.82,0.34,10.55,0.18,0.14,0.05,0,2256,0,0,99.989998,07/19/2025 14:42:19:-0.000000,smooth,AVERAGE
1,1.71,-0.04,7.3,-0.05,-0.13,-0.01,0,2280,0,0,99.989998,07/19/2025 14:42:19:-0.000000,smooth,AVERAGE
1,0.31,0.29,10.37,-0.06,-0.15,-0.01,0,2304,0,0,99.989998,07/19/2025 14:42:19:-0.000000,smooth,AVERAGE
1,-0.51,0.5,9.44,0.24,0.13,0.04,0,2328,0,0,99.989998,07/19/2025 14:42:19:-0.000000,smooth,AVERAGE
1,0.93,0.51,6.99,0.04,0,0,0,2352,0,0,99.989998,07/19/2025 14:42:19:0.000000,smooth,AVERAGE
1,1.12,1.16,8.96,-0.03,-0.14,0,0,2376,0,0,99.989998,07/19/2025 14:42:19:-0.000000,smooth,AVERAGE
2,0.66,-0.69,10.39,0.02,-0.04,-0.01,0,0,0,0,99.989998,07/19/2025 14:42:27:-0.000000,smooth,AVERAGE
2,1.49,-0.03,10.01,0.07,0.03,-0.02,0,24,0,0,99.989998,07/19/2025 14:42:27:-0.000000,smooth,AVERAGE
2,1.23,-0.03,9.34,0.08,0.02,-0.02,0,48,0,0,99.989998,07/19/2025 14:42:27:1.770893,smooth,AVERAGE
2,0.3,-0.65,10.21,0.01,-0.05,-0.03,0,72,0,0,99.989998,07/19/2025 14:42:27:-0.000000,smooth,AVERAGE
2,1.78,-0.33,11.15,0.02,0.04,-0.02,0,96,0,0,99.989998,07/19/2025 14:42:27:-0.000000,smooth,AVERAGE
2,-0.65,-0.67,10.81,0.07,-0.02,-0.01,0,120,0,0,99.989998,07/19/2025 14:42:27:-0.000000,smooth,AVERAGE
2,0.95,-1.46,9.08,0.07,0.12,-0.01,0,144,0,0,99.989998,07/19/2025 14:42:27:-0.000000,smooth,AVERAGE
2,-0.45,-0.72,10.44,0.01,-0.07,-0.02,0,168,0,0,99.989998,07/19/2025 14:42:27:-0.000000,smooth,AVERAGE
2,1.76,-0.9,9.05,0,-0.09,-0.02,0,192,0,0,99.989998,07/19/2025 14:42:27:-0.000000,smooth,AVERAGE
2,-1.02,-0.42,10.27,0.03,-0.1,-0.01,0,216,0,0,99.989998,07/19/2025 14:42:27:-0.000000,smooth,AVERAGE
2,-0.04,-1.15,8.53,0.02,-0.06,-0.03,0,240,0,0,99.989998,07/19/2025 14:42:27:-0.000000,smooth,AVERAGE
2,1.85,0.21,9.8,0.09,-0.01,-0.01,0,264,0,0,99.989998,07/19/2025 14:42:27:-0.000000,smooth,AVERAGE
2,1.37,0.31,9.29,0.09,-0.08,-0.01,0,288,0,0,99.989998,07/19/2025 14:42:27:-0.000000,smooth,AVERAGE
2,0.96,-0.64,8.97,0.08,0.05,-0.01,0,312,0,0,99.989998,07/19/2025 14:42:27:-0.000000,smooth,AVERAGE
2,1.62,-0.4,7.13,0.07,-0.06,-0.02,0,336,0,0,99.989998,07/19/2025 14:42:27:0.000000,smooth,AVERAGE
2,0.48,-0.53,10.92,0.07,0.07,-0.01,0,360,0,0,99.989998,07/19/2025 14:42:27:-0.000000,smooth,AVERAGE
2,2.28,-0.19,8.25,0.15,0.11,0.01,0,384,0,0,99.989998,07/19/2025 14:42:27:0.000000,smooth,AVERAGE
2,0.67,-1.58,7.33,0.02,-0.02,-0.02,0,408,0,0,99.989998,07/19/2025 14:42:27:-0.000000,smooth,AVERAGE
2,0.24,-0.42,10.24,0.04,0.1,-0.03,0,432,0,0,99.989998,07/19/2025 14:42:28:0.000000,smooth,AVERAGE
2,0.33,0.18,10.29,0.06,-0.01,-0.01,0,456,0,0,99.989998,07/19/2025 14:42:28:-0.000000,smooth,AVERAGE
2,0.16,-0.12,10.58,0.05,-0.03,-0.01,0,480,0,0,99.989998,07/19/2025 14:42:28:0.000000,smooth,AVERAGE
2,1.5,-0.82,7.07,0.08,0.03,-0.02,0,504,0,0,99.989998,07/19/2025 14:42:28:0.000000,smooth,AVERAGE
2,0.93,0.33,8.81,0.08,-0.12,-0.02,0,528,0,0,99.989998,07/19/2025 14:42:28:-0.000000,smooth,AVERAGE
2,0.77,0.13,10.81,0.09,0.01,-0.02,0,552,0,0,99.989998,07/19/2025 14:42:28:-0.000000,smooth,AVERAGE
2,1.31,0.79,9.49,0.09,-0.03,-0.01,0,576,0,0,99.989998,07/19/2025 14:42:28:-0.000000,smooth,AVERAGE
2,0.48,-0.81,8.92,0,-0.14,-0.01,0,600,0,0,99.989998,07/19/2025 14:42:28:-0.000000,smooth,AVERAGE
2,0.75,-0.1,10.24,0,-0.05,-0.01,0,624,0,0,99.989998,07/19/2025 14:42:28:-0.000000,smooth,AVERAGE
2,1.44,-0.38,7.44,0.09,-0.04,0,0,648,0,0,99.989998,07/19/2025 14:42:28:-0.000000,smooth,AVERAGE
2,1,-0.03,9.27,0.04,-0.06,0,0,672,0,0,99.989998,07/19/2025 14:42:28:-0.000000,smooth,AVERAGE
2,0.94,-0.4,7.52,-0.02,-0.08,-0.03,0,696,0,0,99.989998,07/19/2025 14:42:28:-0.000000,smooth,AVERAGE
2,0.64,-0.13,8.85,-0.02,-0.07,-0.02,0,720,0,0,99.989998,07/19/2025 14:42:28:-0.000000,smooth,AVERAGE
2,1.73,0.67,10.72,0.1,0.06,0,0,744,0,0,99.989998,07/19/2025 14:42:28:-0.000000,smooth,AVERAGE
2,0.48,0.1,10.87,0.12,0.08,0,0,768,0,0,99.989998,07/19/2025 14:42:28:-0.000000,smooth,AVERAGE
2,1.92,-0.28,8.21,0.01,0.1,-0.01,0,792,0,0,99.989998,07/19/2025 14:42:28:-0.000000,smooth,AVERAGE
2,0.93,-0.24,9.22,0.08,0.08,-0.02,0,816,0,0,99.989998,07/19/2025 14:42:28:-0.000000,smooth,AVERAGE
2,0.24,-0.68,10.03,0.05,-0.01,-0.03,0,840,0,0,99.989998,07/19/2025 14:42:28:-0.000000,smooth,AVERAGE
2,0.59,-0.23,10.28,0.06,0.07,-0.02,0,864,0,0,99.989998,07/19/2025 14:42:28:-0.000000,smooth,AVERAGE
2,1.42,-0.29,8.6,0.01,-0.08,-0.02,0,888,0,0,99.989998,07/19/2025 14:42:28:-0.000000,smooth,AVERAGE
2,1.73,0.43,9.18,0.05,-0.05,-0.01,0,912,0,0,99.989998,07/19/2025 14:42:28:-0.000000,smooth,AVERAGE
2,0.44,-1.16,9.01,-0.03,-0.16,-0.03,0,936,0,0,99.989998,07/19/2025 14:42:28:-0.000000,smooth,AVERAGE
2,0.42,-1.12,8.98,-0.04,-0.13,-0.03,0,960,0,0,99.989998,07/19/2025 14:42:28:-0.000000,smooth,AVERAGE
2,1.59,-0.01,10.19,-0.02,-0.07,-0.03,0,984,0,0,99.989998,07/19/2025 14:42:28:1.770893,smooth,AVERAGE
2,2.41,-0.2,7.43,0,-0.12,-0.03,0,1008,0,0,99.989998,07/19/2025 14:42:28:-0.000000,smooth,AVERAGE
2,0.28,-0.16,11.37,0,-0.03,-0.02,0,1032,0,0,99.989998,07/19/2025 14:42:28:-0.000000,smooth,AVERAGE
2,0.63,-0.34,9.7,0.03,0.04,-0.02,0,1056,0,0,99.989998,07/19/2025 14:42:28:-0.000000,smooth,AVERAGE
2,0.7,-0.29,11.23,0.05,-0.02,-0.02,0,1080,0,0,99.989998,07/19/2025 14:42:28:-0.000000,smooth,AVERAGE
2,1.99,0.15,9.21,0.03,0,-0.02,0,1104,0,0,99.989998,07/19/2025 14:42:28:-0.000000,smooth,AVERAGE
2,0.64,-0.88,9.38,0,-0.1,-0.02,0,1128,0,0,99.989998,07/19/2025 14:42:28:-0.000000,smooth,AVERAGE
2,0.26,-1.08,7.94,-0.04,-0.08,-0.03,0,1152,0,0,99.989998,07/19/2025 14:42:28:-0.000000,smooth,AVERAGE
2,1.75,0.2,11.19,0.06,0.05,-0.01,0,1176,0,0,99.989998,07/19/2025 14:42:28:-0.000000,smooth,AVERAGE
2,0.83,0.31,9.53,0.13,0.03,0,0,1200,0,0,99.989998,07/19/2025 14:42:28:-0.000000,smooth,AVERAGE
2,1.23,-0.56,9.08,0.05,0.08,-0.03,0,1224,0,0,99.989998,07/19/2025 14:42:28:0.000000,smooth,AVERAGE
2,2.13,-0.58,7.19,0.04,0.04,-0.02,0,1248,0,0,99.989998,07/19/2025 14:42:29:-0.000000,smooth,AVERAGE
2,0.72,-1.06,10.37,0,-0.04,-0.02,0,1272,0,0,99.989998,07/19/2025 14:42:29:-0.000000,smooth,AVERAGE
2,-0.34,-0.23,10.53,-0.02,-0.03,-0.03,0,1296,0,0,99.989998,07/19/2025 14:42:29:-0.000000,smooth,AVERAGE
2,0.27,-0.11,8.8,0.12,0.12,-0.01,0,1320,0,0,99.989998,07/19/2025 14:42:29:-0.000000,smooth,AVERAGE
2,1.27,-0.64,6.79,0.1,0.06,0,0,1344,0,0,99.989998,07/19/2025 14:42:29:0.000000,smooth,AVERAGE
2,2.4,-0.45,9.46,-0.09,-0.09,-0.05,0,1368,0,0,99.989998,07/19/2025 14:42:29:-0.000000,smooth,AVERAGE
2,1.53,-0.44,8.34,0.07,0.13,0,0,1392,0,0,99.989998,07/19/2025 14:42:29:-0.000000,smooth,AVERAGE
2,1.16,-0.7,8.88,-0.05,-0.03,-0.04,0,1416,0,0,99.989998,07/19/2025 14:42:29:0.000000,smooth,AVERAGE
2,0.75,0.65,9.32,-0.06,-0.1,-0.02,0,1440,0,0,99.989998,07/19/2025 14:42:29:-0.000000,smooth,AVERAGE
2,1.7,0.07,10.3,0,-0.03,-0.01,0,1464,0,0,99.989998,07/19/2025 14:42:29:1.770893,smooth,AVERAGE
2,1.64,0.28,9.57,0.05,0.02,0,0,1488,0,0,99.989998,07/19/2025 14:42:29:-0.000000,smooth,AVERAGE
2,-0.05,-0.6,10.14,0.09,-0.03,0,0,1512,0,0,99.989998,07/19/2025 14:42:29:-0.000000,smooth,AVERAGE
2,1.19,-0.26,7.88,0.15,0.03,0.03,0,1536,0,0,99.989998,07/19/2025 14:42:29:0.000000,smooth,AVERAGE
2,2.23,-0.83,8.39,0.04,0.07,0,0,1560,0,0,99.989998,07/19/2025 14:42:29:-0.000000,smooth,AVERAGE
2,1.48,-1.06,8.19,0.02,0.12,0,0,1584,0,0,99.989998,07/19/2025 14:42:29:-0.000000,smooth,AVERAGE
2,0.74,-0.24,9.52,-0.1,-0.18,-0.03,0,1608,0,0,99.989998,07/19/2025 14:42:29:-0.000000,smooth,AVERAGE
2,2.09,0.32,10.06,-0.05,-0.04,-0.01,0,1632,0,0,99.989998,07/19/2025 14:42:29:0.000000,smooth,AVERAGE
2,0.36,0.46,11.81,0.06,0.05,0.01,0,1656,0,0,99.989998,07/19/2025 14:42:29:-0.000000,smooth,AVERAGE
2,-1,-0.21,11.12,0.07,0.01,0.02,0,1680,0,0,99.989998,07/19/2025 14:42:29:-0.000000,smooth,AVERAGE
2,1.56,-0.29,8.38,0.04,-0.02,0.01,0,1704,0,0,99.989998,07/19/2025 14:42:29:-0.000000,smooth,AVERAGE
2,0.51,0.04,9.73,0.06,-0.11,0.02,0,1728,0,0,99.989998,07/19/2025 14:42:29:-0.000000,smooth,AVERAGE
2,-0.11,-0.53,10.53,0.04,-0.1,0,0,1752,0,0,99.989998,07/19/2025 14:42:29:1.770893,smooth,AVERAGE
2,1.78,-0.05,8.43,0.1,0.06,0.01,0,1776,0,0,99.989998,07/19/2025 14:42:29:-0.000000,smooth,AVERAGE
2,2.5,0.53,7.64,0.07,0.01,0,0,1800,0,0,99.989998,07/19/2025 14:42:29:1.770893,smooth,AVERAGE
2,-0.41,-1.14,9.78,0.02,-0.11,0,0,1824,0,0,99.989998,07/19/2025 14:42:29:0.000000,smooth,AVERAGE
2,1.31,0.83,9.85,-0.02,-0.16,-0.01,0,1848,0,0,99.989998,07/19/2025 14:42:29:-0.000000,smooth,AVERAGE
2,-0.34,0.49,10.48,0.13,0.1,0.02,0,1872,0,0,99.989998,07/19/2025 14:42:29:-0.000000,smooth,AVERAGE
2,1.83,0.51,7.75,0.02,-0.05,0.01,0,1896,0,0,99.989998,07/19/2025 14:42:29:1.770893,smooth,AVERAGE
2,0.56,-0.02,12.5,0.03,0.02,0.01,0,1920,0,0,99.989998,07/19/2025 14:42:29:-0.000000,smooth,AVERAGE
2,1.46,0.18,10.23,0.1,0.06,0.01,0,1944,0,0,99.989998,07/19/2025 14:42:29:-0.000000,smooth,AVERAGE
2,0.06,-1.01,11.12,0.07,0.03,0.01,0,1968,0,0,99.989998,07/19/2025 14:42:29:-0.000000,smooth,AVERAGE
2,2.45,0.47,7.17,0.05,0.09,0.01,0,1992,0,0,99.989998,07/19/2025 14:42:29:-0.000000,smooth,AVERAGE
2,1.27,-0.05,8.15,0.03,-0.09,-0.01,0,2016,0,0,99.989998,07/19/2025 14:42:30:-0.000000,smooth,AVERAGE
2,0.96,-0.77,7.91,0.01,-0.07,-0.03,0,2040,0,0,99.989998,07/19/2025 14:42:30:-0.000000,smooth,AVERAGE
2,-0.27,-0.72,11.22,0.01,0.02,-0.02,0,2064,0,0,99.989998,07/19/2025 14:42:30:-0.000000,smooth,AVERAGE
2,0.13,-0.35,8.48,0.09,0,-0.01,0,2088,0,0,99.989998,07/19/2025 14:42:30:-0.000000,smooth,AVERAGE
2,1.48,0.3,10.53,-0.04,-0.04,-0.04,0,2112,0,0,99.989998,07/19/2025 14:42:30:-0.000000,smooth,AVERAGE
2,0.9,-0.51,9.04,0.05,-0.04,-0.03,0,2136,0,0,99.989998,07/19/2025 14:42:30:1.770893,smooth,AVERAGE
2,2.13,-0.9,8.31,0.03,0,-0.03,0,2160,0,0,99.989998,07/19/2025 14:42:30:-0.000000,smooth,AVERAGE
2,1.33,-1.75,8.69,0.06,0.11,-0.03,0,2184,0,0,99.989998,07/19/2025 14:42:30:-0.000000,smooth,AVERAGE
2,1.63,0.1,8.77,-0.02,0.01,-0.05,0,2208,0,0,99.989998,07/19/2025 14:42:30:-0.000000,smooth,AVERAGE
2,-0.28,-0.19,10.84,0.01,0.01,-0.04,0,2232,0,0,99.989998,07/19/2025 14:42:30:-0.000000,smooth,AVERAGE
2,1.04,-0.36,10.18,-0.01,-0.06,-0.04,0,2256,0,0,99.989998,07/19/2025 14:42:30:0.000000,smooth,AVERAGE
2,0.5,-0.87,10.53,0,-0.01,-0.04,0,2280,0,0,99.989998,07/19/2025 14:42:30:-0.000000,smooth,AVERAGE
2,1.36,-1.24,8.56,0.02,0.02,-0.04,0,2304,0,0,99.989998,07/19/2025 14:42:30:0.000000,smooth,AVERAGE
2,0.51,-1.46,8.52,0.02,-0.06,-0.04,0,2328,0,0,99.989998,07/19/2025 14:42:30:-0.000000,smooth,AVERAGE
2,1.63,-1.6,6.9,0.08,-0.05,-0.04,0,2352,0,0,99.989998,07/19/2025 14:42:30:0.000000,smooth,AVERAGE
2,-0.29,-1.05,12.13,0,-0.01,-0.05,0,2376,0,0,99.989998,07/19/2025 14:42:30:-0.000000,smooth,AVERAGE
3,-0.08,-0.01,11.22,0.03,-0.08,0.01,0,1248,0,0,11.47,07/19/2025 14:42:33:-0.000000,smooth,AVERAGE
3,-0.46,-0.93,9.32,0.03,-0.04,0.01,0,1272,0,0,11.47,07/19/2025 14:42:33:-0.000000,smooth,AVERAGE
3,0.1,0.52,10.19,0.05,-0.02,0.02,0,1296,0,0,11.47,07/19/2025 14:42:33:-0.000000,smooth,AVERAGE
3,-0.33,0.31,9.28,0.06,0.01,0.02,0,1320,0,0,11.47,07/19/2025 14:42:33:-0.000000,smooth,AVERAGE
3,0.42,0.3,8.58,0.02,-0.07,0.02,0,1344,0,0,11.47,07/19/2025 14:42:33:-0.000000,smooth,AVERAGE
3,-0.78,0.26,9.97,0.1,0.06,0.04,0,1368,0,0,11.47,07/19/2025 14:42:33:-0.000000,smooth,AVERAGE
3,-0.67,-0.67,9.57,0.11,0.05,0.02,0,1392,0,0,11.47,07/19/2025 14:42:33:-0.000000,smooth,AVERAGE
3,0.65,-0.69,7.55,0.1,0.08,0.02,0,1416,0,0,11.47,07/19/2025 14:42:33:-0.000000,smooth,AVERAGE
3,0.1,0.2,8.89,-0.02,-0.08,0,0,1440,0,0,11.47,07/19/2025 14:42:33:-0.000000,smooth,AVERAGE
3,-0.89,-0.08,10.37,-0.08,-0.06,-0.01,0,1464,0,0,11.47,07/19/2025 14:42:33:1.770893,smooth,AVERAGE
3,-1.01,0.53,9.85,0.11,0.1,0.02,0,1488,0,0,11.47,07/19/2025 14:42:33:-0.000000,smooth,AVERAGE
3,-0.88,0.22,9.41,0.02,0.01,0,0,1512,0,0,11.47,07/19/2025 14:42:33:-0.000000,smooth,AVERAGE
3,-1.87,0.07,11.54,0.02,0.02,0.01,0,1536,0,0,11.47,07/19/2025 14:42:33:-0.000000,smooth,AVERAGE
3,-1.93,-1.06,10.09,0.05,0.05,0.01,0,1560,0,0,11.47,07/19/2025 14:42:33:0.000000,smooth,AVERAGE
3,-0.31,0.63,8.96,0.04,-0.06,0,0,1584,0,0,11.47,07/19/2025 14:42:33:-0.000000,smooth,AVERAGE
3,-2.3,-0.17,10.64,0.06,0.02,0,0,1608,0,0,11.47,07/19/2025 14:42:33:0.000000,smooth,AVERAGE
3,-1.86,-0.15,9.5,0.01,-0.08,0,0,1632,0,0,11.47,07/19/2025 14:42:34:-0.000000,smooth,AVERAGE
3,-1.66,-0.22,9.34,0.04,-0.01,0.01,0,1656,0,0,11.47,07/19/2025 14:42:34:-0.000000,smooth,AVERAGE
3,-0.91,0.74,12.04,0.05,-0.1,0.01,0,1680,0,0,11.49,07/19/2025 14:42:34:-0.000000,smooth,AVERAGE
3,-1.2,-0.93,10.12,0.09,0.03,0.02,0,1704,0,0,11.49,07/19/2025 14:42:34:-0.000000,smooth,AVERAGE
3,-0.63,-0.39,8.99,0.03,-0.04,0.01,0,1728,0,0,11.49,07/19/2025 14:42:34:-0.000000,smooth,AVERAGE
3,-0.93,0.34,9.96,-0.01,-0.09,0.01,0,1752,0,0,11.49,07/19/2025 14:42:34:-0.000000,smooth,AVERAGE
3,-1.07,0.24,11.64,0.11,0.02,0.02,0,1776,0,0,11.49,07/19/2025 14:42:34:-0.000000,smooth,AVERAGE
3,0.44,-0.51,8.76,0.08,-0.03,0.02,0,1800,0,0,11.49,07/19/2025 14:42:34:-0.000000,smooth,AVERAGE
3,0.14,-0.05,7.56,0.03,-0.05,0.01,0,1824,0,0,11.49,07/19/2025 14:42:34:-0.000000,smooth,AVERAGE
3,0.88,0.55,10.43,0.04,-0.09,0.02,0,1848,0,0,11.49,07/19/2025 14:42:34:-0.000000,smooth,AVERAGE
3,0.89,-1.02,8.71,0.08,-0.01,0.04,0,1872,0,0,11.49,07/19/2025 14:42:34:-0.000000,smooth,AVERAGE
3,0.57,0.58,9.08,0.03,-0.11,0.01,0,1896,0,0,11.49,07/19/2025 14:42:34:-0.000000,smooth,AVERAGE
3,-0.36,0.06,9.94,0.03,-0.06,0,0,1920,0,0,11.49,07/19/2025 14:42:34:-0.000000,smooth,AVERAGE
3,0.24,0.11,11.72,0.11,0.05,0.02,0,1944,0,0,11.49,07/19/2025 14:42:34:-0.000000,smooth,AVERAGE
3,-1.34,0.13,12.07,0.25,0.19,0.04,0,1968,0,0,11.49,07/19/2025 14:42:34:1.770893,smooth,AVERAGE
3,1.67,-1.24,6.59,-0.05,-0.06,-0.03,0,1992,0,0,11.49,07/19/2025 14:42:34:-0.000000,smooth,AVERAGE
3,1.83,-0.98,6.86,-0.14,-0.16,-0.04,0,2016,0,0,11.49,07/19/2025 14:42:34:-0.000000,smooth,AVERAGE
3,-0.07,1.02,12.55,0.07,-0.05,0.01,0,2040,0,0,11.49,07/19/2025 14:42:34:-0.000000,smooth,AVERAGE
3,-0.62,0.58,10.51,0.18,0.08,0.02,0,2064,0,0,11.49,07/19/2025 14:42:34:1.770893,smooth,AVERAGE
3,-1.22,-0.04,9.92,0.2,0.11,0.03,0,2088,0,0,11.49,07/19/2025 14:42:34:-0.000000,smooth,AVERAGE
3,-0.9,0.64,8.89,0.14,0.1,0.03,0,2112,0,0,11.49,07/19/2025 14:42:34:1.770893,smooth,AVERAGE
3,-1.05,0.62,11.61,0.15,0.02,0.03,0,2136,0,0,11.49,07/19/2025 14:42:34:-0.000000,smooth,AVERAGE
3,-1.75,0.17,11.92,0.09,-0.01,0.02,0,2160,0,0,11.49,07/19/2025 14:42:34:-0.000000,smooth,AVERAGE
3,-2.24,-0.29,10.6,0.22,0.21,0.04,0,2184,0,0,11.49,07/19/2025 14:42:34:-0.000000,smooth,AVERAGE
3,-2.06,-0.42,10.07,0.26,0.22,0.05,0,2208,0,0,11.49,07/19/2025 14:42:34:-0.000000,smooth,AVERAGE
3,0.18,-0.39,8.05,0.01,0.01,0,0,2232,0,0,11.49,07/19/2025 14:42:34:0.000000,smooth,AVERAGE
3,-1.74,0.2,11.71,0.16,0.03,0.04,0,2256,0,0,11.49,07/19/2025 14:42:34:0.000000,smooth,AVERAGE
3,-0.85,-0.91,8.6,0.12,0.13,0.02,0,2280,0,0,11.49,07/19/2025 14:42:34:-0.000000,smooth,AVERAGE
3,1.19,-0.07,7.54,-0.06,-0.05,-0.01,0,2304,0,0,11.49,07/19/2025 14:42:34:-0.000000,smooth,AVERAGE
3,1.32,-0.71,7.48,-0.06,-0.02,-0.01,0,2328,0,0,11.49,07/19/2025 14:42:34:1.770893,smooth,AVERAGE
3,-0.24,-1.01,8.75,-0.16,-0.15,-0.03,0,2352,0,0,11.49,07/19/2025 14:42:34:-0.000000,smooth,AVERAGE
3,-0.21,-0.78,9.28,-0.04,-0.03,-0.02,0,2376,0,0,11.49,07/19/2025 14:42:34:-0.000000,smooth,AVERAGE
4,-0.77,1.42,11.32,-0.04,-0.09,0.02,0,0,0,0,11.57,07/19/2025 14:42:38:-0.000000,smooth,AVERAGE
4,-0.18,0.69,8.53,0.21,0.09,0.07,0,24,0,0,11.57,07/19/2025 14:42:38:-0.000000,smooth,AVERAGE
4,0.42,0.45,9.05,0.11,-0.03,0.04,0,48,0,0,11.57,07/19/2025 14:42:38:-0.000000,smooth,AVERAGE
4,-0.51,-0.04,11.1,0.03,-0.02,0.03,0,72,0,0,11.6,07/19/2025 14:42:38:0.000000,smooth,AVERAGE
4,-0.37,0.15,9.67,0.04,0.06,0.04,0,96,0,0,11.6,07/19/2025 14:42:38:-0.000000,smooth,AVERAGE
4,0.81,-0.36,8,0.05,0.01,0.04,0,120,0,0,11.6,07/19/2025 14:42:38:-0.000000,smooth,AVERAGE
4,0.74,0.05,8.23,0,-0.03,0.03,0,144,0,0,11.6,07/19/2025 14:42:38:-0.000000,smooth,AVERAGE
4,0.35,-0.45,9.51,0.07,0.02,0.02,0,168,0,0,11.6,07/19/2025 14:42:38:-0.000000,smooth,AVERAGE
4,0.76,-0.32,7.6,0.02,-0.02,0.02,0,192,0,0,11.6,07/19/2025 14:42:38:1.000214,smooth,AVERAGE
4,0.78,0.32,9.22,-0.02,-0.09,0.03,0,216,0,0,11.6,07/19/2025 14:42:38:-0.000000,smooth,AVERAGE
4,-0.5,0.42,9.14,0.04,0.04,0.03,0,240,0,0,11.6,07/19/2025 14:42:38:-0.000000,smooth,AVERAGE
4,0.22,0.21,8.6,-0.02,-0.06,0,0,264,0,0,11.6,07/19/2025 14:42:38:-0.000000,smooth,AVERAGE
4,0.41,0.22,8.17,-0.01,-0.06,0,0,288,0,0,11.6,07/19/2025 14:42:38:-0.000000,smooth,AVERAGE
4,-0.49,0.56,10.8,0.04,0.01,0.01,0,312,0,0,11.6,07/19/2025 14:42:38:-0.000000,smooth,AVERAGE
4,0.2,0.32,8.64,0.01,-0.03,0.01,0,336,0,0,11.6,07/19/2025 14:42:38:0.000000,smooth,AVERAGE
4,0.67,-0.36,7.39,0.01,-0.06,0.01,0,360,0,0,11.6,07/19/2025 14:42:38:-0.000000,smooth,AVERAGE
4,0.45,0.44,9.61,0,-0.08,0.01,0,384,0,0,11.6,07/19/2025 14:42:38:1.000214,smooth,AVERAGE
4,0.34,0.19,8.84,0.07,-0.04,0.01,0,408,0,0,11.6,07/19/2025 14:42:38:-0.000000,smooth,AVERAGE
4,1.07,-0.36,7.88,0.01,-0.06,0,0,432,0,0,11.6,07/19/2025 14:42:38:0.000000,smooth,AVERAGE
4,0.97,0.34,8.26,0,-0.08,0.01,0,456,0,0,11.6,07/19/2025 14:42:38:-0.000000,smooth,AVERAGE
4,-0.27,0.04,10.37,0.02,-0.08,0.01,0,480,0,0,11.6,07/19/2025 14:42:38:0.000000,smooth,AVERAGE
4,-0.03,0.62,10.74,0.15,0.05,0.03,0,504,0,0,11.6,07/19/2025 14:42:38:-0.000000,smooth,AVERAGE
4,0.6,0.58,9.32,0.06,-0.03,0.01,0,528,0,0,11.6,07/19/2025 14:42:38:-0.000000,smooth,AVERAGE
4,0.46,0.45,9.66,0.08,-0.02,0.02,0,552,0,0,11.6,07/19/2025 14:42:38:-0.000000,smooth,AVERAGE
4,0.16,0.73,10.6,0.08,-0.02,0.02,0,576,0,0,11.6,07/19/2025 14:42:38:1.770893,smooth,AVERAGE
4,1.14,0.49,8.64,0.06,-0.02,0.02,0,600,0,0,11.6,07/19/2025 14:42:38:-0.000000,smooth,AVERAGE
