batch,acc_x,acc_y,acc_z,rot_x,rot_y,rot_z,GPS_calc_speed,timestamp,latitude,longitude,accuracy,date_time,anomaly,speed_level
107,1.62,0.83,9.08,0.05,0.08,-0.01,12.933133,63,7.58594,5.100484,0.89,07/06/2025 16:02:34:0.000000,smooth,AVERAGE
107,2.09,-0.92,10.25,0.02,-0.03,0.01,12.933133,64,7.58594,5.100484,0.89,07/06/2025 16:02:34:0.000000,smooth,AVERAGE
107,1.28,-0.18,9.34,0.04,0.06,-0.02,12.933133,65,7.58594,5.100484,0.89,07/06/2025 16:02:34:1.770885,smooth,AVERAGE
107,1.54,-0.06,10.06,0.04,-0.01,0.01,12.933133,66,7.58594,5.100484,0.89,07/06/2025 16:02:34:0.000000,smooth,AVERAGE
107,1.34,0.1,9.86,0.02,-0.06,0,12.933133,67,7.58594,5.100484,0.89,07/06/2025 16:02:34:0.000000,smooth,AVERAGE
107,2.36,-0.17,8.61,0.03,-0.12,0.02,12.933133,68,7.58594,5.100484,0.89,07/06/2025 16:02:34:0.000000,smooth,AVERAGE
107,0.98,-0.48,9.07,0.01,-0.03,-0.02,12.933133,69,7.58594,5.100484,0.89,07/06/2025 16:02:34:-0.000000,smooth,AVERAGE
107,3.14,0.28,8.64,0.03,-0.12,0.03,12.933133,70,7.58594,5.100484,0.89,07/06/2025 16:02:34:-0.000000,smooth,AVERAGE
107,1.76,-0.14,10.04,0.03,-0.04,0.01,12.933133,71,7.58594,5.100484,0.89,07/06/2025 16:02:34:0.000000,smooth,AVERAGE
107,2.11,1.23,10.04,0.05,-0.03,0.02,12.933133,72,7.58594,5.100484,0.89,07/06/2025 16:02:34:-0.000000,smooth,AVERAGE
107,1.44,-1.54,10.27,-0.01,-0.02,0,12.933133,73,7.58594,5.100484,0.89,07/06/2025 16:02:34:0.000000,smooth,AVERAGE
107,1.21,-0.14,10.46,0.04,0.05,-0.01,12.933133,74,7.58594,5.100484,0.89,07/06/2025 16:02:34:-0.000000,smooth,AVERAGE
107,2.21,0.49,9.41,0.02,-0.02,0.01,12.933133,75,7.58594,5.100484,0.89,07/06/2025 16:02:34:0.000000,smooth,AVERAGE
107,1.11,0.3,9.26,0.02,0.06,0,12.933133,76,7.58594,5.100484,0.89,07/06/2025 16:02:34:0.000000,smooth,AVERAGE
107,1.48,0.68,10.1,0.01,0.1,-0.01,12.933133,77,7.58594,5.100484,0.89,07/06/2025 16:02:34:0.000000,smooth,AVERAGE
107,0.8,-0.47,10.52,-0.02,0.12,-0.02,12.933133,78,7.58594,5.100484,0.89,07/06/2025 16:02:34:0.000000,smooth,AVERAGE
107,1.43,0.91,9.58,0.03,0.14,-0.02,12.933133,79,7.58594,5.100484,0.89,07/06/2025 16:02:34:-0.000000,smooth,AVERAGE
107,2.41,-0.8,9.9,0.02,0,0.02,12.933133,80,7.58594,5.100484,0.89,07/06/2025 16:02:34:0.000000,smooth,AVERAGE
107,1.89,0.67,10.15,0.03,-0.02,0,12.933133,81,7.58594,5.100484,0.89,07/06/2025 16:02:34:0.000000,smooth,AVERAGE
107,1.61,0.48,9.13,0.03,0,0.01,12.933133,82,7.58594,5.100484,0.89,07/06/2025 16:02:34:-0.000000,smooth,AVERAGE
107,1.91,0.19,9.07,0.03,-0.01,-0.01,12.933133,83,7.58594,5.100484,0.89,07/06/2025 16:02:34:0.000000,smooth,AVERAGE
107,3.36,0.48,9.17,0.04,-0.2,0.06,13.437289,84,7.585827,5.100446,0.89,07/06/2025 16:02:35:-0.000000,smooth,AVERAGE
107,2.84,0.08,9.33,0.03,-0.12,0.03,13.437289,85,7.585827,5.100446,0.89,07/06/2025 16:02:35:0.000000,smooth,AVERAGE
107,1.68,-0.36,10.76,0.05,-0.05,0,13.437289,86,7.585827,5.100446,0.89,07/06/2025 16:02:35:0.000000,smooth,AVERAGE
107,0.96,-0.33,9.42,0.03,-0.02,0,13.437289,87,7.585827,5.100446,0.89,07/06/2025 16:02:35:-0.000000,smooth,AVERAGE
107,2.6,0.33,10.39,0.02,-0.06,0.02,13.437289,88,7.585827,5.100446,1.03,07/06/2025 16:02:35:0.000000,smooth,AVERAGE
107,3.25,-0.77,8.03,0.02,-0.18,0.03,13.437289,89,7.585827,5.100446,1.03,07/06/2025 16:02:35:0.000000,smooth,AVERAGE
107,1.63,-0.62,9.94,0.01,-0.08,0.02,13.437289,90,7.585827,5.100446,1.03,07/06/2025 16:02:35:0.000000,smooth,AVERAGE
107,2.65,0.91,8.78,0.05,-0.03,0.02,13.437289,91,7.585827,5.100446,1.03,07/06/2025 16:02:35:0.000000,smooth,AVERAGE
107,0.97,-1.17,9.41,0.03,0.05,-0.01,13.437289,92,7.585827,5.100446,1.03,07/06/2025 16:02:35:-0.000000,smooth,AVERAGE
107,2.66,0.64,9.72,0.07,-0.04,0.02,13.437289,93,7.585827,5.100446,1.03,07/06/2025 16:02:35:0.000000,smooth,AVERAGE
107,1.38,-0.59,10.38,0.05,-0.05,0.01,13.437289,94,7.585827,5.100446,1.03,07/06/2025 16:02:35:0.000000,smooth,AVERAGE
107,1.21,-0.34,9.43,0.06,0.02,-0.01,13.437289,95,7.585827,5.100446,1.03,07/06/2025 16:02:35:-0.000000,smooth,AVERAGE
107,1.64,-0.26,9.24,0.06,0.03,0,13.437289,96,7.585827,5.100446,1.03,07/06/2025 16:02:35:0.000000,smooth,AVERAGE
107,1.65,0.3,10.04,0.06,0.02,0.01,13.437289,97,7.585827,5.100446,1.03,07/06/2025 16:02:35:0.000000,smooth,AVERAGE
107,0.73,-0.56,10.1,0.04,0,0,13.437289,98,7.585827,5.100446,1.03,07/06/2025 16:02:35:0.000000,smooth,AVERAGE
107,1.81,-0.16,8.86,0.03,0.04,-0.01,13.437289,99,7.585827,5.100446,1.03,07/06/2025 16:02:35:-0.000000,smooth,AVERAGE
108,1.11,-0.72,10.75,-0.01,0.07,-0.02,15.963211,0,7.584815,5.10012,0.77,07/06/2025 16:02:43:0.000000,crack,AVERAGE
108,1.37,0.09,10.52,0.01,-0.07,0.02,15.963211,1,7.584815,5.10012,0.77,07/06/2025 16:02:43:-0.000000,crack,AVERAGE
108,1.15,-0.32,9.05,0.03,-0.04,0.01,15.963211,2,7.584815,5.10012,0.77,07/06/2025 16:02:43:-0.000000,crack,AVERAGE
108,2.1,-0.51,10.25,0.03,-0.08,0.01,15.963211,3,7.584815,5.10012,0.77,07/06/2025 16:02:43:0.000000,crack,AVERAGE
108,1.82,1.04,8.97,0.03,-0.02,0.01,15.963211,4,7.584815,5.10012,0.77,07/06/2025 16:02:43:0.000000,crack,AVERAGE
108,1.97,0.06,8.31,0.02,-0.1,0.01,15.963211,5,7.584815,5.10012,0.77,07/06/2025 16:02:43:0.000000,crack,AVERAGE
108,1.16,-0.27,10.24,-0.01,0.02,-0.02,15.963211,6,7.584815,5.10012,0.77,07/06/2025 16:02:43:-0.000000,crack,AVERAGE
108,1.38,1.15,10.08,0,-0.05,0.01,15.963211,7,7.584815,5.10012,0.77,07/06/2025 16:02:43:-0.000000,crack,AVERAGE
108,1.87,-0.47,8.35,0,0,-0.01,15.963211,8,7.584815,5.10012,0.77,07/06/2025 16:02:43:-0.000000,crack,AVERAGE
108,1.85,0.15,9.52,0.03,-0.04,0.01,15.963211,9,7.584815,5.10012,0.77,07/06/2025 16:02:43:-0.000000,crack,AVERAGE
108,2.36,0.62,9.43,0.03,0,0.01,15.963211,10,7.584815,5.10012,0.77,07/06/2025 16:02:43:0.000000,crack,AVERAGE
108,2.19,0.91,9.64,0.03,-0.07,0.02,15.963211,11,7.584815,5.10012,0.77,07/06/2025 16:02:43:0.000000,crack,AVERAGE
108,1.47,-1.84,9.52,-0.03,-0.05,0,15.963211,12,7.584815,5.10012,0.77,07/06/2025 16:02:43:0.000000,crack,AVERAGE
108,1.37,0.52,9.45,0.04,-0.02,0.01,15.963211,13,7.584815,5.10012,0.77,07/06/2025 16:02:43:-0.000000,crack,AVERAGE
108,1.37,-0.6,10.63,0.02,0.02,-0.01,15.963211,14,7.584815,5.10012,0.77,07/06/2025 16:02:43:0.000000,crack,AVERAGE
108,1.52,-0.44,8.72,0.06,-0.02,0,16.333611,15,7.584675,5.100074,0.77,07/06/2025 16:02:44:0.000000,crack,AVERAGE
108,1.26,0.31,10.63,0.09,-0.1,0.02,16.333611,16,7.584675,5.100074,0.77,07/06/2025 16:02:44:0.000000,crack,AVERAGE
108,0.65,-0.34,9.67,0.05,0.08,-0.04,16.333611,17,7.584675,5.100074,0.77,07/06/2025 16:02:44:-0.000000,crack,AVERAGE
108,2.07,0.55,10.47,0.04,-0.02,0.01,16.333611,18,7.584675,5.100074,0.77,07/06/2025 16:02:44:0.000000,crack,AVERAGE
108,1.72,0.11,10.06,0.05,-0.11,0.02,16.333611,19,7.584675,5.100074,0.77,07/06/2025 16:02:44:0.000000,crack,AVERAGE
108,1.34,-0.04,9.72,0.04,0.01,-0.01,16.333611,20,7.584675,5.100074,0.77,07/06/2025 16:02:44:0.000000,crack,AVERAGE
108,1.63,0.96,10.41,0.05,-0.03,0.01,16.333611,21,7.584675,5.100074,0.77,07/06/2025 16:02:44:-0.000000,crack,AVERAGE
108,1.72,-1.29,10.31,0.01,-0.09,0.01,16.333611,22,7.584675,5.100074,0.77,07/06/2025 16:02:44:0.000000,crack,AVERAGE
108,2.12,1.36,9.82,0.07,-0.05,0.02,16.333611,23,7.584675,5.100074,0.77,07/06/2025 16:02:44:0.000000,crack,AVERAGE
108,2.22,-0.03,9.73,0.04,-0.08,0.03,16.333611,24,7.584675,5.100074,0.77,07/06/2025 16:02:44:0.000000,crack,AVERAGE
108,1.61,0.26,10.18,0.05,0.01,0.01,16.333611,25,7.584675,5.100074,0.77,07/06/2025 16:02:44:-0.000000,crack,AVERAGE
108,1.7,0.78,9.29,0.05,0.03,0,16.333611,26,7.584675,5.100074,0.77,07/06/2025 16:02:44:-0.000000,crack,AVERAGE
108,2.21,0.11,9,0.07,-0.07,0.01,16.333611,27,7.584675,5.100074,0.77,07/06/2025 16:02:44:0.000000,crack,AVERAGE
108,1.47,0.82,10,0.06,-0.04,0,16.333611,28,7.584675,5.100074,0.77,07/06/2025 16:02:44:0.000000,crack,AVERAGE
108,1.88,-1.33,8.75,0.01,-0.03,0,16.333611,29,7.584675,5.100074,0.77,07/06/2025 16:02:44:0.000000,crack,AVERAGE
108,1.63,0.7,9.96,0.05,-0.06,0,16.333611,30,7.584675,5.100074,0.77,07/06/2025 16:02:44:0.000000,crack,AVERAGE
108,2.04,-0.64,10.29,0.04,-0.08,0,16.333611,31,7.584675,5.100074,0.77,07/06/2025 16:02:44:-0.000000,crack,AVERAGE
108,1.9,-0.06,8.93,0.09,-0.16,0.04,16.333611,32,7.584675,5.100074,0.77,07/06/2025 16:02:44:0.000000,crack,AVERAGE
108,1.13,-0.41,10.72,0.02,-0.01,0,16.333611,33,7.584675,5.100074,0.77,07/06/2025 16:02:44:0.000000,crack,AVERAGE
108,1.69,0.46,7.91,0.07,-0.05,0.01,16.333611,34,7.584675,5.100074,0.77,07/06/2025 16:02:44:-0.000000,crack,AVERAGE
108,1.32,0.6,8.22,0.08,-0.05,0.02,16.333611,35,7.584675,5.100074,0.77,07/06/2025 16:02:44:0.000000,crack,AVERAGE
108,1.15,-0.79,9.57,0.04,0.03,-0.01,16.333611,36,7.584675,5.100074,0.77,07/06/2025 16:02:44:0.000000,crack,AVERAGE
108,1.49,0.24,10.18,0.03,0.1,-0.01,16.333611,37,7.584675,5.100074,0.77,07/06/2025 16:02:44:0.000000,crack,AVERAGE
108,2.06,-0.08,8.21,0.06,-0.05,0.02,16.333611,38,7.584675,5.100074,0.77,07/06/2025 16:02:44:0.000000,crack,AVERAGE
108,1.46,0.35,10.53,0.06,0,0,16.333611,39,7.584675,5.100074,0.77,07/06/2025 16:02:44:3.117733,crack,AVERAGE
108,2.18,0.58,10.73,0.06,0.01,0.01,16.333611,40,7.584675,5.100074,0.77,07/06/2025 16:02:44:0.000000,crack,AVERAGE
108,1.6,0.5,10.32,0.08,-0.09,0.02,16.333611,41,7.584675,5.100074,0.77,07/06/2025 16:02:44:0.000000,crack,AVERAGE
108,0.74,-0.49,10.64,0,0.04,-0.02,16.333611,42,7.584675,5.100074,0.77,07/06/2025 16:02:44:0.000000,crack,AVERAGE
108,1.6,0.92,9.22,0.05,0,0,16.333611,43,7.584675,5.100074,0.77,07/06/2025 16:02:44:0.000000,crack,AVERAGE
108,2.06,1.19,10.3,0.02,-0.05,0.02,16.333611,44,7.584675,5.100074,0.77,07/06/2025 16:02:44:0.000000,crack,AVERAGE
108,1.58,-0.46,8.94,0.05,-0.09,0.01,16.333611,45,7.584675,5.100074,0.77,07/06/2025 16:02:44:0.000000,crack,AVERAGE
108,0.72,-0.52,12.33,0.01,0.04,-0.03,16.333611,46,7.584675,5.100074,0.77,07/06/2025 16:02:44:0.000000,crack,AVERAGE
108,1.36,0.21,9.05,0.05,0.03,0,16.333611,47,7.584675,5.100074,0.77,07/06/2025 16:02:44:1.770885,crack,AVERAGE
108,1.46,0.64,8.28,0.06,-0.09,0.02,16.333611,48,7.584675,5.100074,0.77,07/06/2025 16:02:44:0.000000,crack,AVERAGE
108,1.7,-0.51,9.57,0.03,-0.01,0,16.333611,49,7.584675,5.100074,0.77,07/06/2025 16:02:44:0.000000,crack,AVERAGE
108,1.1,0.62,10.21,0.01,-0.01,0,16.333611,50,7.584675,5.100074,0.77,07/06/2025 16:02:44:0.000000,crack,AVERAGE
108,2,-0.17,9.66,0.03,0.07,0,16.333611,51,7.584675,5.100074,0.77,07/06/2025 16:02:44:-0.000000,crack,AVERAGE
108,1,0.32,9.37,0.06,-0.08,0.01,16.333611,52,7.584675,5.100074,0.77,07/06/2025 16:02:44:0.000000,crack,AVERAGE
108,1.03,-1.15,10.61,0.01,0.03,-0.02,16.333611,53,7.584675,5.100074,0.77,07/06/2025 16:02:44:-0.000000,crack,AVERAGE
108,1.65,0.69,10.98,-0.02,0,0.01,16.333611,54,7.584675,5.100074,0.77,07/06/2025 16:02:44:0.000000,crack,AVERAGE
108,2.15,-0.55,8.7,0.01,-0.17,0.02,16.498234,55,7.584534,5.100027,0.77,07/06/2025 16:02:45:-0.000000,crack,AVERAGE
108,1.82,-0.35,8.53,0.02,-0.08,0.01,16.498234,56,7.584534,5.100027,0.77,07/06/2025 16:02:45:-0.000000,crack,AVERAGE
108,2.04,0.34,10.16,0.03,-0.03,0.01,16.498234,57,7.584534,5.100027,0.77,07/06/2025 16:02:45:0.000000,crack,AVERAGE
108,2.12,-0.86,8.48,0.07,-0.14,0.02,16.498234,58,7.584534,5.100027,0.77,07/06/2025 16:02:45:0.000000,crack,AVERAGE
108,0.78,0.74,8.76,0.06,0.11,-0.02,16.498234,59,7.584534,5.100027,0.77,07/06/2025 16:02:45:0.000000,crack,AVERAGE
108,1.99,-0.15,9.51,0.03,0.06,0,16.498234,60,7.584534,5.100027,0.89,07/06/2025 16:02:45:-0.000000,crack,AVERAGE
108,1.61,0.58,10.89,0.03,-0.03,0,16.498234,61,7.584534,5.100027,0.89,07/06/2025 16:02:45:0.000000,crack,AVERAGE
108,1.5,0.6,10.18,0.01,0.01,0,16.498234,62,7.584534,5.100027,0.89,07/06/2025 16:02:45:0.000000,crack,AVERAGE
108,1.34,0.48,9.11,0.04,0.06,-0.01,16.498234,63,7.584534,5.100027,0.89,07/06/2025 16:02:45:0.000000,crack,AVERAGE
108,1.84,-0.9,8.58,0.03,-0.01,0.01,16.498234,64,7.584534,5.100027,0.89,07/06/2025 16:02:45:-0.000000,crack,AVERAGE
108,1.62,0.23,8.52,0.05,0.09,-0.01,16.498234,65,7.584534,5.100027,0.89,07/06/2025 16:02:45:0.000000,crack,AVERAGE
108,1.89,0.64,8.2,0.05,-0.11,0.03,16.498234,66,7.584534,5.100027,0.89,07/06/2025 16:02:45:0.000000,crack,AVERAGE
108,1.5,-0.06,10.13,0.06,0.13,-0.02,16.498234,67,7.584534,5.100027,0.89,07/06/2025 16:02:45:0.000000,crack,AVERAGE
108,1.19,1.24,10.02,0.04,0.09,0,16.498234,68,7.584534,5.100027,0.89,07/06/2025 16:02:45:-0.000000,crack,AVERAGE
108,1.78,-0.46,9.71,-0.01,0,-0.01,16.498234,69,7.584534,5.100027,0.89,07/06/2025 16:02:45:0.000000,crack,AVERAGE
108,1.79,0.99,9.47,0.05,-0.1,0.02,16.498234,70,7.584534,5.100027,0.89,07/06/2025 16:02:45:0.000000,crack,AVERAGE
108,1.1,0.05,8.79,0.05,-0.03,0,16.498234,71,7.584534,5.100027,0.89,07/06/2025 16:02:45:0.000000,crack,AVERAGE
108,0.61,-1.55,11.37,0.03,0.03,-0.03,16.498234,72,7.584534,5.100027,0.89,07/06/2025 16:02:45:-0.000000,crack,AVERAGE
108,2.64,0.48,10.35,0.03,-0.09,0.03,16.498234,73,7.584534,5.100027,0.89,07/06/2025 16:02:45:0.000000,crack,AVERAGE
108,1.72,-1.02,9.34,0.01,-0.15,0.01,16.498234,74,7.584534,5.100027,0.89,07/06/2025 16:02:45:-0.000000,crack,AVERAGE
108,0.79,0.3,10.02,0.04,-0.03,0,16.498234,75,7.584534,5.100027,0.89,07/06/2025 16:02:45:-0.000000,crack,AVERAGE
108,1.87,0.81,9.28,0.02,-0.14,0.02,16.498234,76,7.584534,5.100027,0.89,07/06/2025 16:02:45:0.000000,crack,AVERAGE
108,1.5,-0.89,8.94,0.03,-0.04,-0.01,16.498234,77,7.584534,5.100027,0.89,07/06/2025 16:02:45:0.000000,crack,AVERAGE
108,1.72,1.04,10.75,0.01,-0.11,0.02,16.498234,78,7.584534,5.100027,0.89,07/06/2025 16:02:45:0.000000,crack,AVERAGE
108,1.21,0.46,9.97,0.03,0.08,0,16.498234,79,7.584534,5.100027,0.89,07/06/2025 16:02:45:0.000000,crack,AVERAGE
108,2.66,0.79,9.63,0.02,-0.14,0.03,16.498234,80,7.584534,5.100027,0.89,07/06/2025 16:02:45:0.000000,crack,AVERAGE
108,1.5,-1.28,10.25,-0.01,-0.03,-0.02,16.498234,81,7.584534,5.100027,0.89,07/06/2025 16:02:45:0.000000,crack,AVERAGE
108,0.51,0.21,12.02,0.01,0.01,-0.01,16.498234,82,7.584534,5.100027,0.89,07/06/2025 16:02:45:0.000000,crack,AVERAGE
108,1.62,0,9.55,0.03,0.03,0.01,16.498234,83,7.584534,5.100027,0.89,07/06/2025 16:02:45:0.000000,crack,AVERAGE
108,2.12,0.68,9.53,0.03,-0.14,0.02,16.498234,84,7.584534,5.100027,0.89,07/06/2025 16:02:45:0.000000,crack,AVERAGE
108,2.43,-0.27,9.88,0.01,-0.08,0,16.498234,85,7.584534,5.100027,0.89,07/06/2025 16:02:45:0.000000,crack,AVERAGE
108,1.63,1.26,9.7,0.02,-0.06,0.02,16.498234,86,7.584534,5.100027,0.89,07/06/2025 16:02:45:0.000000,crack,AVERAGE
108,1.64,-0.08,9.62,0.02,0.03,0.01,16.498234,87,7.584534,5.100027,0.89,07/06/2025 16:02:45:0.000000,crack,AVERAGE
108,2.04,-0.48,9.81,0.01,-0.07,0,16.498234,88,7.584534,5.100027,0.89,07/06/2025 16:02:45:0.000000,crack,AVERAGE
108,1.96,-0.77,10.43,-0.01,-0.11,0.01,16.498234,89,7.584534,5.100027,0.89,07/06/2025 16:02:45:0.000000,crack,AVERAGE
108,1.13,0.69,10.48,0.04,0,0,16.498234,90,7.584534,5.100027,0.89,07/06/2025 16:02:45:0.000000,crack,AVERAGE
108,1.64,0.65,9.44,0.05,0.02,0.01,16.498234,91,7.584534,5.100027,0.89,07/06/2025 16:02:45:0.000000,crack,AVERAGE
108,1.65,-0.06,9.61,0.03,-0.05,0,16.498234,92,7.584534,5.100027,0.89,07/06/2025 16:02:45:-0.000000,crack,AVERAGE
108,1.43,0.71,10.64,0.04,0.01,0.01,16.498234,93,7.584534,5.100027,0.89,07/06/2025 16:02:45:0.000000,crack,AVERAGE
108,1.51,0.45,9.33,0.03,0.06,0,16.945801,94,7.584389,5.099978,0.89,07/06/2025 16:02:46:-0.000000,crack,AVERAGE
108,1.7,0.03,10.44,-0.01,-0.07,0.01,16.945801,95,7.584389,5.099978,0.89,07/06/2025 16:02:46:0.000000,crack,AVERAGE
108,1.24,0.8,8.64,0.07,0,0.01,16.945801,96,7.584389,5.099978,0.89,07/06/2025 16:02:46:-0.000000,crack,AVERAGE
108,1.88,-0.33,10.87,0.04,-0.04,0,16.945801,97,7.584389,5.099978,0.89,07/06/2025 16:02:46:0.000000,crack,AVERAGE
108,1.35,-0.08,10.09,0.06,-0.06,0.01,16.945801,98,7.584389,5.099978,0.89,07/06/2025 16:02:46:-0.000000,crack,AVERAGE
108,1.89,0.44,7.92,0.07,-0.07,0.01,16.945801,99,7.584389,5.099978,1.03,07/06/2025 16:02:46:0.000000,crack,AVERAGE
109,2.1,1.16,10.25,0.06,-0.06,0.03,17.167011,0,7.584242,5.099929,1.15,07/06/2025 16:02:47:0.000000,crack,AVERAGE
109,1.13,0.04,9.37,0.01,0.09,-0.02,17.167011,1,7.584242,5.099929,1.15,07/06/2025 16:02:47:0.000000,crack,AVERAGE
109,1.93,1.11,8.9,0.04,0.09,-0.01,17.167011,2,7.584242,5.099929,1.15,07/06/2025 16:02:47:-0.000000,crack,AVERAGE
109,2.22,0.99,9.82,0.06,-0.1,0.04,17.167011,3,7.584242,5.099929,1.15,07/06/2025 16:02:47:0.000000,crack,AVERAGE
109,1.6,-0.11,9.78,0.01,-0.05,0,17.167011,4,7.584242,5.099929,1.15,07/06/2025 16:02:47:1.770885,crack,AVERAGE
109,0.69,-0.33,10.75,0.02,-0.05,0,17.167011,5,7.584242,5.099929,1.15,07/06/2025 16:02:47:0.000000,crack,AVERAGE
109,2.32,0.89,8.77,0.03,-0.06,0.02,17.167011,6,7.584242,5.099929,1.15,07/06/2025 16:02:47:0.000000,crack,AVERAGE
109,3.1,0.25,11.66,0.07,-0.24,0.08,17.167011,7,7.584242,5.099929,1.15,07/06/2025 16:02:47:-0.000000,crack,AVERAGE
109,0.74,0.91,8.65,0.05,0.03,-0.01,17.167011,8,7.584242,5.099929,1.15,07/06/2025 16:02:47:-0.000000,crack,AVERAGE
109,2.81,-0.11,9.15,-0.02,-0.04,0.04,17.167011,9,7.584242,5.099929,1.15,07/06/2025 16:02:47:0.000000,crack,AVERAGE
109,1.17,0.26,10.05,0.06,-0.09,0.02,17.167011,10,7.584242,5.099929,1.15,07/06/2025 16:02:47:0.000000,crack,AVERAGE
109,0.61,-0.29,11.38,-0.02,0.05,-0.02,17.377934,11,7.584094,5.099879,1.15,07/06/2025 16:02:48:-0.000000,crack,AVERAGE
109,2.41,0.5,8.65,0.01,-0.02,0.03,17.377934,12,7.584094,5.099879,1.15,07/06/2025 16:02:48:0.000000,crack,AVERAGE
109,1.76,0.28,8.77,0.03,-0.08,0.03,17.377934,13,7.584094,5.099879,1.15,07/06/2025 16:02:48:0.000000,crack,AVERAGE
109,1.14,-0.24,10.62,0.02,-0.03,0.01,17.377934,14,7.584094,5.099879,1.15,07/06/2025 16:02:48:1.770885,crack,AVERAGE
109,1.75,0.78,9.4,0.01,0.07,0.02,17.377934,15,7.584094,5.099879,1.15,07/06/2025 16:02:48:-0.000000,crack,AVERAGE
109,2.64,0.4,8.35,0.04,-0.06,0.05,17.377934,16,7.584094,5.099879,1.15,07/06/2025 16:02:48:0.000000,crack,AVERAGE
109,1.01,-0.2,9.16,0.01,0.01,0.01,17.377934,17,7.584094,5.099879,1.15,07/06/2025 16:02:48:-0.000000,crack,AVERAGE
109,2.03,0.47,8.56,0.03,-0.03,0.03,17.377934,18,7.584094,5.099879,1.15,07/06/2025 16:02:48:-0.000000,crack,AVERAGE
109,0.96,-0.19,11.03,0.02,-0.04,0.02,17.377934,19,7.584094,5.099879,1.15,07/06/2025 16:02:48:0.000000,crack,AVERAGE
109,0.93,0.46,9.53,0.02,0.05,0.01,17.377934,20,7.584094,5.099879,1.15,07/06/2025 16:02:48:-0.000000,crack,AVERAGE
109,2.16,-0.02,8.59,0.03,-0.05,0.03,17.377934,21,7.584094,5.099879,1.15,07/06/2025 16:02:48:0.000000,crack,AVERAGE
109,1.15,0.11,10.26,-0.01,-0.02,0.01,17.377934,22,7.584094,5.099879,1.15,07/06/2025 16:02:48:-0.000000,crack,AVERAGE
109,1.52,-0.11,9.22,-0.01,-0.05,0.02,17.377934,23,7.584094,5.099879,1.15,07/06/2025 16:02:48:0.000000,crack,AVERAGE
109,2.27,0.95,8.86,0.05,-0.07,0.03,17.377934,24,7.584094,5.099879,1.15,07/06/2025 16:02:48:0.000000,crack,AVERAGE
109,1.78,-0.76,9.84,0.01,-0.08,0.02,17.377934,25,7.584094,5.099879,1.15,07/06/2025 16:02:48:-0.000000,crack,AVERAGE
109,1.29,1.28,11.22,0.01,0.06,0.02,17.377934,26,7.584094,5.099879,1.15,07/06/2025 16:02:48:0.000000,crack,AVERAGE
109,2.44,0.4,8.09,0.01,-0.15,0.05,17.377934,27,7.584094,5.099879,1.15,07/06/2025 16:02:48:0.000000,crack,AVERAGE
109,1.7,-0.01,11.16,-0.02,-0.11,0.01,17.377934,28,7.584094,5.099879,1.15,07/06/2025 16:02:48:-0.000000,crack,AVERAGE
109,1.57,0.97,10.2,-0.01,0.11,0.01,17.377934,29,7.584094,5.099879,1.15,07/06/2025 16:02:48:0.000000,crack,AVERAGE
109,2.18,0.99,8.74,0.05,-0.03,0.04,17.377934,30,7.584094,5.099879,1.15,07/06/2025 16:02:48:-0.000000,crack,AVERAGE
109,1.1,-0.31,10.53,0,0.04,0,17.377934,31,7.584094,5.099879,1.15,07/06/2025 16:02:48:1.770885,crack,AVERAGE
109,1.64,0.74,9.45,-0.01,0.08,-0.01,17.377934,32,7.584094,5.099879,1.15,07/06/2025 16:02:48:0.000000,crack,AVERAGE
109,2.17,1.33,8.36,0.04,-0.11,0.04,17.377934,33,7.584094,5.099879,1.15,07/06/2025 16:02:48:1.721458,crack,AVERAGE
109,1.97,-0.81,9.22,-0.03,-0.08,0.02,17.377934,34,7.584094,5.099879,1.15,07/06/2025 16:02:48:3.117733,crack,AVERAGE
109,1.66,0.66,10.64,0,-0.08,0.02,17.377934,35,7.584094,5.099879,1.15,07/06/2025 16:02:48:-0.000000,crack,AVERAGE
109,0.88,0.03,9.69,0.02,0.04,0,17.377934,36,7.584094,5.099879,1.15,07/06/2025 16:02:48:0.000000,crack,AVERAGE
109,2.36,1.11,10.49,0.04,-0.11,0.05,17.377934,37,7.584094,5.099879,1.15,07/06/2025 16:02:48:0.000000,crack,AVERAGE
109,1.42,-0.24,8.98,0.01,-0.07,0.01,17.377934,38,7.584094,5.099879,1.15,07/06/2025 16:02:48:0.000000,crack,AVERAGE
109,1.15,0.39,10,-0.01,0.03,0,17.377934,39,7.584094,5.099879,1.15,07/06/2025 16:02:48:0.000000,crack,AVERAGE
109,0.57,0.23,10.34,0.01,0.02,0,17.377934,40,7.584094,5.099879,1.15,07/06/2025 16:02:48:0.000000,crack,AVERAGE
109,1.98,1.13,10.38,0.03,-0.04,0.02,17.377934,41,7.584094,5.099879,1.15,07/06/2025 16:02:48:0.000000,crack,AVERAGE
109,1.81,-0.23,8.36,0.05,-0.09,0.02,17.377934,42,7.584094,5.099879,1.15,07/06/2025 16:02:48:0.000000,crack,AVERAGE
109,1.45,0.35,10.92,0.02,-0.07,0.02,17.377934,43,7.584094,5.099879,1.15,07/06/2025 16:02:48:0.000000,crack,AVERAGE
109,1.24,0.45,10.63,0.05,0,0.01,17.377934,44,7.584094,5.099879,1.15,07/06/2025 16:02:48:0.000000,crack,AVERAGE
