id,batch_id,acc_x,acc_y,acc_z,rot_x,rot_y,rot_z,speed,latitude,longitude,accuracy,timestamp,log_interval,anomaly
12776,52,-2.36,-1.59,10.91,-0.15,0.0,-0.07,8.447178,7.41512,5.238949,0.87,01/26/2025 15:46:16:0.000000,7164,pothole_mild
12777,52,-0.94,-1.73,10.11,-0.11,-0.02,-0.06,8.447178,7.41512,5.238949,0.87,01/26/2025 15:46:16:1.695733,7168,pothole_mild
12778,52,-0.71,-1.47,9.2,-0.06,0.02,-0.05,8.447178,7.41512,5.238949,0.87,01/26/2025 15:46:16:0.000000,7172,pothole_mild
12779,52,-2.08,-1.27,8.94,-0.03,0.07,-0.06,8.447178,7.41512,5.238949,0.87,01/26/2025 15:46:16:0.000000,7176,pothole_mild
12780,52,-2.06,-1.77,8.99,-0.05,-0.04,-0.06,8.447178,7.41512,5.238949,0.87,01/26/2025 15:46:16:0.000000,7181,pothole_mild
12781,52,-2.07,-2.44,9.69,-0.06,-0.03,-0.06,8.447178,7.41512,5.238949,0.87,01/26/2025 15:46:16:0.000000,7185,pothole_mild
12782,52,-1.62,-1.9,9.39,0.0,0.0,-0.05,8.447178,7.41512,5.238949,0.87,01/26/2025 15:46:16:0.000000,7189,pothole_mild
12783,52,-0.37,-1.29,7.96,0.04,-0.07,-0.05,8.447178,7.41512,5.238949,0.87,01/26/2025 15:46:16:0.000000,7193,pothole_mild
12784,52,-0.15,-0.8,7.36,-0.02,-0.03,-0.05,8.447178,7.41512,5.238949,0.87,01/26/2025 15:46:16:0.000000,7197,pothole_mild
12785,52,-1.09,-0.59,8.21,-0.06,0.08,-0.06,8.447178,7.41512,5.238949,0.87,01/26/2025 15:46:16:0.000000,7202,pothole_mild
12786,52,-1.04,-0.36,8.53,-0.06,0.05,-0.06,8.447178,7.41512,5.238949,0.87,01/26/2025 15:46:16:0.000000,7207,pothole_mild
12787,52,-1.02,-0.94,9.18,-0.1,0.05,-0.07,8.447178,7.41512,5.238949,0.87,01/26/2025 15:46:16:0.000000,7211,pothole_mild
12788,52,-1.63,-1.58,10.03,-0.12,0.03,-0.07,8.447178,7.41512,5.238949,0.87,01/26/2025 15:46:16:0.000000,7215,pothole_mild
12789,52,-2.1,-2.04,10.24,-0.08,0.03,-0.06,8.447178,7.41512,5.238949,0.87,01/26/2025 15:46:16:0.000000,7220,pothole_mild
12790,52,-1.75,-2.01,9.79,-0.04,0.04,-0.05,8.447178,7.41512,5.238949,0.87,01/26/2025 15:46:16:0.000000,7225,pothole_mild
12791,52,-1.9,-2.07,9.25,-0.02,0.08,-0.06,8.447178,7.41512,5.238949,0.87,01/26/2025 15:46:16:-0.000000,7229,pothole_mild
12792,52,-1.16,-1.82,8.83,0.0,0.03,-0.05,8.447178,7.41512,5.238949,0.87,01/26/2025 15:46:16:0.000000,7233,pothole_mild
12793,52,-1.01,-1.37,8.83,-0.01,0.04,-0.05,8.447178,7.41512,5.238949,0.87,01/26/2025 15:46:16:0.000000,7238,pothole_mild
12794,52,-0.92,-0.95,8.71,0.0,0.04,-0.05,8.447178,7.41512,5.238949,0.87,01/26/2025 15:46:16:-0.000000,7242,pothole_mild
12795,52,-1.14,-0.6,8.68,-0.04,0.02,-0.06,8.447178,7.41512,5.238949,0.87,01/26/2025 15:46:16:-0.000000,7246,pothole_mild
12796,52,-1.28,-1.09,8.84,-0.08,0.09,-0.06,8.447178,7.41512,5.238949,0.87,01/26/2025 15:46:16:-0.000000,7250,pothole_mild
12797,52,-1.09,-1.05,9.02,-0.06,0.08,-0.05,8.447178,7.41512,5.238949,0.87,01/26/2025 15:46:16:0.000000,7255,pothole_mild
12798,52,-1.88,-0.4,9.28,-0.05,0.08,-0.05,8.447178,7.41512,5.238949,0.87,01/26/2025 15:46:16:0.000000,7259,pothole_mild
12799,52,-2.02,-0.36,8.95,-0.06,0.07,-0.06,8.447178,7.41512,5.238949,0.87,01/26/2025 15:46:16:0.000000,7263,pothole_mild
12800,52,-1.65,-0.68,8.79,-0.08,0.06,-0.07,8.447178,7.41512,5.238949,0.87,01/26/2025 15:46:16:0.000000,7268,pothole_mild
12801,52,-2.14,-1.04,9.8,-0.12,0.08,-0.07,8.447178,7.41512,5.238949,0.87,01/26/2025 15:46:16:0.000000,7272,pothole_mild
12802,52,-3.27,-1.44,11.39,-0.12,0.12,-0.08,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,7276,pothole_mild
12803,52,-3.03,-2.21,12.05,-0.11,0.07,-0.08,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,7281,pothole_mild
12804,52,-3.23,-2.98,12.13,-0.12,0.03,-0.09,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,7285,pothole_mild
12805,52,-2.59,-3.07,11.42,-0.05,-0.02,-0.08,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,7289,pothole_mild
12806,52,-1.95,-2.39,10.14,0.02,-0.02,-0.07,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,7294,pothole_mild
12807,52,-1.84,-1.55,9.09,0.05,0.06,-0.07,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,7298,pothole_mild
12808,52,-3.86,-1.63,10.94,-0.03,0.1,-0.08,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,7302,pothole_mild
12809,52,-4.47,-2.8,11.49,-0.06,0.02,-0.09,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,7306,pothole_mild
12810,52,-3.07,-3.0,11.39,0.01,-0.02,-0.07,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,7310,pothole_mild
12811,52,-0.59,-1.74,10.55,0.06,-0.04,-0.05,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,7315,pothole_mild
12812,52,-0.15,-0.33,11.07,0.06,-0.08,-0.03,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,7319,pothole_mild
12813,52,0.23,1.84,9.91,0.01,0.06,-0.07,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,7323,pothole_mild
12814,52,1.04,3.27,8.21,-0.02,-0.08,-0.11,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,7328,pothole_mild
12815,52,1.67,2.08,8.71,-0.12,0.02,-0.13,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,7332,pothole_mild
12816,52,-0.67,-0.95,10.77,-0.2,0.2,-0.12,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,7336,pothole_mild
12817,52,-1.88,-2.36,12.42,-0.15,0.21,-0.09,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,7341,pothole_mild
12818,52,-2.88,-3.99,13.21,-0.07,-0.06,-0.06,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:-0.000000,7345,pothole_mild
12819,52,-0.67,-2.66,9.86,0.01,0.07,-0.06,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,7349,pothole_mild
12820,52,-2.65,-1.64,8.78,-0.01,0.07,-0.07,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,7354,pothole_mild
12821,52,-3.77,-0.48,8.6,0.0,0.03,-0.07,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,7358,pothole_mild
12822,52,-2.89,-1.53,8.22,-0.05,0.04,-0.08,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,7362,pothole_mild
12823,52,-2.77,-2.43,8.87,0.0,0.02,-0.06,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,7366,pothole_mild
12824,52,-3.14,-2.21,10.65,-0.02,0.1,-0.07,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,7371,pothole_mild
12825,52,-3.63,-1.54,11.18,-0.11,0.06,-0.09,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,7375,pothole_mild
12826,52,-1.83,-1.33,10.43,-0.11,-0.03,-0.07,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,7379,pothole_mild
12827,52,-0.41,-1.11,10.44,-0.08,-0.06,-0.06,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:-0.000000,7384,pothole_mild
12828,52,0.52,-0.6,10.95,-0.1,0.04,-0.07,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,7388,pothole_mild
12829,52,-0.59,-0.74,12.45,-0.12,0.12,-0.08,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,7392,pothole_mild
12830,52,-2.29,-1.68,13.55,-0.11,0.0,-0.09,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,7397,pothole_mild
12831,52,-2.37,-2.04,13.2,-0.08,-0.02,-0.09,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,7401,pothole_mild
12832,52,-2.48,-1.7,11.29,0.02,-0.02,-0.07,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,7405,pothole_mild
12833,52,-2.15,-1.13,10.3,0.06,0.05,-0.06,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,7410,pothole_mild
12834,52,-1.88,-1.97,10.3,0.0,0.05,-0.06,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,7415,pothole_mild
12835,52,-1.75,-1.96,11.48,-0.01,0.0,-0.07,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,7419,pothole_mild
12836,52,-3.2,-1.6,12.71,-0.05,0.0,-0.09,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,7423,pothole_mild
12837,52,-2.35,-1.37,11.17,-0.02,-0.07,-0.08,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:-0.000000,7427,pothole_mild
12838,52,-1.0,-1.62,9.59,-0.03,-0.09,-0.08,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:-0.000000,7432,pothole_mild
12839,52,-2.54,-2.03,10.83,0.0,0.03,-0.07,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:-0.000000,7436,pothole_mild
12840,52,-3.25,-1.77,11.82,0.03,0.04,-0.06,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,7440,pothole_mild
12841,52,-3.09,-1.62,12.29,-0.02,0.03,-0.06,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,7445,pothole_mild
12842,52,-2.6,-1.42,12.82,0.02,-0.03,-0.06,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,7449,pothole_mild
12843,52,-1.76,-1.08,11.92,0.03,-0.06,-0.06,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,7453,pothole_mild
12844,52,-0.77,-1.04,11.14,0.02,-0.04,-0.06,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,7458,pothole_mild
12845,52,-1.14,-1.18,11.36,0.01,-0.02,-0.06,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,7462,pothole_mild
12846,52,-1.88,-1.04,12.05,0.02,-0.03,-0.06,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,7467,pothole_mild
12847,52,-1.83,-0.75,12.7,-0.01,-0.04,-0.07,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,7471,pothole_mild
12848,52,-2.05,-1.07,12.5,-0.01,-0.09,-0.07,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:-0.000000,7475,pothole_mild
12849,52,-1.98,-0.86,11.49,0.05,-0.1,-0.06,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,7480,pothole_mild
12850,52,-0.76,-0.66,8.89,0.09,-0.09,-0.05,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,7485,pothole_mild
12851,52,-1.07,-0.44,7.76,0.05,-0.03,-0.06,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,7489,pothole_mild
12852,52,-1.3,-0.53,7.75,0.07,-0.03,-0.04,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,7493,pothole_mild
12853,52,-0.69,0.0,8.31,0.03,-0.01,-0.05,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,7498,pothole_mild
12854,52,-1.42,-0.16,9.45,-0.06,0.01,-0.07,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:-0.000000,7503,pothole_mild
12855,52,-2.2,-0.92,9.59,-0.09,-0.05,-0.08,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:-0.000000,7507,pothole_mild
12856,52,-2.38,-1.33,10.49,-0.11,-0.05,-0.07,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:-0.000000,7511,pothole_mild
12857,52,-2.46,-1.19,11.44,-0.11,-0.07,-0.06,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:1.695733,7516,pothole_mild
12858,53,-1.27,-1.2,16.61,0.07,-0.12,0.0,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,487,pothole_mild
12859,53,-0.77,-0.56,17.9,0.13,-0.24,0.0,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,491,pothole_mild
12860,53,-1.11,1.05,15.73,0.15,-0.25,0.01,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,495,pothole_mild
12861,53,-2.44,1.83,10.98,0.13,-0.28,0.0,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,499,pothole_mild
12862,53,-3.87,1.89,11.61,0.06,-0.17,0.0,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,503,pothole_mild
12863,53,-4.89,1.24,12.65,-0.01,-0.01,-0.01,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,507,pothole_mild
12864,53,-3.6,0.42,9.74,0.14,-0.47,0.04,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,512,pothole_mild
12865,53,-1.84,1.49,8.02,0.11,-0.29,0.03,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,516,pothole_mild
12866,53,0.37,1.89,5.01,0.06,-0.46,0.02,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,520,pothole_mild
12867,53,0.9,1.93,4.23,0.01,-0.41,-0.02,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,524,pothole_mild
12868,53,2.52,2.11,4.76,-0.13,-0.3,-0.12,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:1.695831,528,pothole_mild
12869,53,3.51,3.53,8.01,-0.24,-0.21,-0.14,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:1.695831,532,pothole_mild
12870,53,2.05,3.22,11.43,-0.33,-0.21,-0.09,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:1.695831,536,pothole_mild
12871,53,0.8,3.02,13.33,-0.38,-0.08,-0.09,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:-0.000000,540,pothole_mild
12872,53,-1.38,1.23,15.12,-0.32,-0.52,-0.01,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,544,pothole_mild
12873,53,-3.42,2.07,15.13,-0.19,-0.17,0.12,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,548,pothole_mild
12874,53,-3.12,3.4,9.41,0.06,-0.63,0.31,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,552,pothole_mild
12875,53,-1.48,3.17,6.42,0.06,-0.48,0.33,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,557,pothole_mild
12876,53,-1.16,0.55,3.54,-0.07,-1.02,0.18,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,561,pothole_mild
12877,53,2.49,3.07,2.51,-0.15,-0.74,0.05,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,565,pothole_mild
12878,53,3.45,3.08,1.63,-0.29,-0.69,-0.02,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,569,pothole_mild
12879,53,7.38,3.52,6.31,-0.38,0.72,-0.04,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,573,pothole_mild
12880,53,-7.31,-0.23,16.03,-0.45,-0.12,0.01,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,578,pothole_mild
12881,53,2.63,0.94,8.03,-0.2,-1.97,0.03,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,582,pothole_mild
12882,53,1.71,0.51,2.2,-0.14,-1.32,-0.01,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,586,pothole_mild
12883,53,3.26,1.74,1.83,-0.12,0.02,-0.02,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,590,pothole_mild
12884,53,2.09,1.5,3.23,-0.07,0.05,-0.07,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,594,pothole_mild
12885,53,0.79,0.37,5.59,-0.29,0.35,-0.09,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,598,pothole_mild
12886,53,3.35,0.3,2.17,-0.24,-0.47,-0.07,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,602,pothole_mild
12887,53,3.49,0.35,2.58,-0.31,0.09,-0.05,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,606,pothole_mild
12888,53,-0.6,-0.26,5.64,-0.33,0.41,-0.01,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,610,pothole_mild
12889,53,-0.06,0.76,5.52,-0.3,0.13,0.02,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,614,pothole_mild
12890,53,-0.93,1.6,7.26,-0.31,0.01,0.03,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,618,pothole_mild
12891,53,0.73,1.31,6.88,-0.3,-0.25,0.03,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,622,pothole_mild
12892,53,1.92,0.27,6.11,-0.33,0.0,0.03,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:-0.000000,626,pothole_mild
12893,53,0.33,0.13,6.25,-0.24,-0.07,0.04,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,630,pothole_mild
12894,53,0.33,0.68,5.16,-0.22,-0.08,0.04,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:-0.000000,635,pothole_mild
12895,53,0.12,-0.03,5.21,-0.26,-0.08,0.02,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,639,pothole_mild
12896,53,2.01,-0.2,4.6,-0.23,0.01,0.02,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,643,pothole_mild
12897,53,1.92,0.29,5.1,-0.18,0.04,0.02,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,648,pothole_mild
12898,53,0.85,0.38,6.24,-0.2,0.06,0.02,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,653,pothole_mild
12899,53,0.28,-0.07,6.49,-0.22,0.21,0.03,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,657,pothole_mild
12900,53,0.2,-0.39,6.08,-0.2,0.03,0.04,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,661,pothole_mild
12901,53,0.75,-0.16,4.67,-0.18,0.08,0.05,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,665,pothole_mild
12902,53,1.41,-0.32,3.94,-0.18,0.02,0.04,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,670,pothole_mild
12903,53,1.85,-0.67,3.76,-0.15,-0.05,0.01,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,675,pothole_mild
12904,53,2.04,0.28,3.41,-0.2,-0.38,-0.06,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,679,pothole_mild
12905,53,3.82,1.54,0.72,-0.17,-0.48,-0.04,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,683,pothole_mild
12906,53,3.36,1.52,0.26,-0.2,-0.14,-0.01,8.081923,7.415048,5.238965,0.87,01/26/2025 15:46:17:0.000000,688,pothole_mild
12907,53,4.51,0.05,-2.39,-0.24,0.23,0.03,7.243378,7.414981,5.238975,0.87,01/26/2025 15:46:18:0.000000,692,pothole_mild
12908,53,0.53,1.04,12.13,-0.29,3.43,0.07,7.243378,7.414981,5.238975,0.87,01/26/2025 15:46:18:0.000000,696,pothole_mild
12909,53,-11.99,-2.23,18.68,-0.06,-1.27,0.21,7.243378,7.414981,5.238975,0.87,01/26/2025 15:46:18:0.000000,700,pothole_mild
12910,53,4.77,-0.53,2.55,-0.14,-2.89,0.2,7.243378,7.414981,5.238975,0.87,01/26/2025 15:46:18:0.000000,704,pothole_mild
12911,53,3.2,-2.15,1.63,-0.03,-0.4,0.24,7.243378,7.414981,5.238975,0.87,01/26/2025 15:46:18:-0.000000,709,pothole_mild
12912,53,-0.44,-1.18,6.16,-0.1,0.95,0.21,7.243378,7.414981,5.238975,0.87,01/26/2025 15:46:18:-0.000000,714,pothole_mild
12913,53,-0.32,-0.17,7.52,-0.17,0.48,0.14,7.243378,7.414981,5.238975,0.87,01/26/2025 15:46:18:0.000000,718,pothole_mild
12914,53,1.19,-0.47,8.03,-0.21,0.34,0.08,7.243378,7.414981,5.238975,0.87,01/26/2025 15:46:18:0.000000,722,pothole_mild
12915,53,0.37,-0.81,9.72,-0.17,0.38,0.07,7.243378,7.414981,5.238975,0.87,01/26/2025 15:46:18:0.000000,727,pothole_mild
12916,53,0.2,-0.51,10.54,-0.17,0.31,0.12,7.243378,7.414981,5.238975,0.87,01/26/2025 15:46:18:0.000000,732,pothole_mild
12917,53,-1.29,-0.96,12.31,-0.1,0.52,0.22,7.243378,7.414981,5.238975,0.87,01/26/2025 15:46:18:0.000000,736,pothole_mild
12918,53,-1.41,-0.51,9.67,0.03,0.27,0.29,7.243378,7.414981,5.238975,0.87,01/26/2025 15:46:18:0.000000,740,pothole_mild
12919,53,-1.8,0.2,7.64,0.08,0.23,0.32,7.243378,7.414981,5.238975,0.87,01/26/2025 15:46:18:0.000000,745,pothole_mild
12920,53,-1.4,0.53,6.56,0.02,0.44,0.29,7.243378,7.414981,5.238975,0.87,01/26/2025 15:46:18:0.000000,749,pothole_mild
12921,53,-0.96,-0.6,6.95,0.0,0.23,0.27,7.243378,7.414981,5.238975,0.87,01/26/2025 15:46:18:0.000000,753,pothole_mild
12922,53,-1.93,-1.76,8.32,-0.05,0.38,0.21,7.243378,7.414981,5.238975,0.87,01/26/2025 15:46:18:0.000000,758,pothole_mild
12923,53,0.09,-0.55,8.34,-0.01,0.15,0.15,7.243378,7.414981,5.238975,0.87,01/26/2025 15:46:18:0.000000,763,pothole_mild
12924,53,0.39,0.52,9.0,-0.04,0.22,0.11,7.243378,7.414981,5.238975,0.87,01/26/2025 15:46:18:0.000000,767,pothole_mild
12925,53,-0.03,-0.01,10.39,-0.1,0.29,0.08,7.243378,7.414981,5.238975,0.87,01/26/2025 15:46:18:0.000000,771,pothole_mild
12926,53,0.54,-0.75,11.36,-0.06,0.26,0.08,7.243378,7.414981,5.238975,0.87,01/26/2025 15:46:18:0.000000,775,pothole_mild
12927,53,-0.48,-0.82,13.14,0.03,0.33,0.09,7.243378,7.414981,5.238975,0.87,01/26/2025 15:46:18:0.000000,780,pothole_mild
12928,53,0.05,-0.48,11.39,0.11,0.13,0.1,7.243378,7.414981,5.238975,0.87,01/26/2025 15:46:18:0.000000,785,pothole_mild
12929,53,1.38,0.6,8.18,0.14,0.19,0.11,7.243378,7.414981,5.238975,0.87,01/26/2025 15:46:18:0.000000,789,pothole_mild
12930,53,0.77,0.44,8.64,0.07,0.33,0.09,7.243378,7.414981,5.238975,0.87,01/26/2025 15:46:18:0.000000,793,pothole_mild
12931,68,-0.6,-0.68,10.74,-0.02,-0.15,0.02,12.233489,7.405234,5.243863,0.75,01/26/2025 15:47:56:0.000000,2210,crack
12932,68,0.9,-1.38,10.6,-0.04,-0.11,0.03,12.233489,7.405234,5.243863,0.75,01/26/2025 15:47:56:0.000000,2214,crack
12933,68,-0.14,-0.4,11.65,0.0,-0.09,0.04,12.233489,7.405234,5.243863,0.75,01/26/2025 15:47:56:0.000000,2218,crack
12934,68,-0.95,0.42,10.99,0.04,-0.04,0.04,12.233489,7.405234,5.243863,0.75,01/26/2025 15:47:56:0.000000,2222,crack
12935,68,-2.22,0.17,12.07,-0.04,-0.02,0.02,12.233489,7.405234,5.243863,0.75,01/26/2025 15:47:56:0.000000,2226,crack
12936,68,-2.2,-1.21,12.14,-0.04,-0.12,0.01,12.233489,7.405234,5.243863,0.75,01/26/2025 15:47:56:0.000000,2230,crack
12937,68,-1.76,-1.55,10.58,0.08,-0.2,0.04,12.233489,7.405234,5.243863,0.75,01/26/2025 15:47:56:0.000000,2234,crack
12938,68,-1.14,-0.39,8.98,0.12,-0.06,0.05,12.233489,7.405234,5.243863,0.75,01/26/2025 15:47:56:0.000000,2238,crack
12939,68,-1.1,0.26,8.68,0.1,-0.12,0.05,12.233489,7.405234,5.243863,0.75,01/26/2025 15:47:56:0.000000,2243,crack
12940,68,-1.34,-0.12,8.7,0.04,-0.12,0.03,12.233489,7.405234,5.243863,0.75,01/26/2025 15:47:56:0.000000,2247,crack
12941,68,0.85,-0.33,7.36,0.05,-0.15,0.03,12.233489,7.405234,5.243863,0.75,01/26/2025 15:47:56:0.000000,2252,crack
12942,69,-1.84,-1.92,13.77,0.1,-0.02,0.0,12.284933,7.404928,5.244176,0.75,01/26/2025 15:48:00:-0.000000,2384,crack
12943,69,-0.91,-0.66,11.31,0.17,-0.08,0.01,12.284933,7.404928,5.244176,0.75,01/26/2025 15:48:00:-0.000000,2388,crack
12944,69,-0.69,-0.43,8.34,0.15,-0.21,0.01,12.284933,7.404928,5.244176,0.75,01/26/2025 15:48:00:-0.000000,2392,crack
12945,69,-0.9,-0.51,7.94,0.03,0.12,-0.02,12.284933,7.404928,5.244176,0.75,01/26/2025 15:48:00:-0.000000,2397,crack
12946,69,-0.59,-0.67,8.14,0.06,-0.03,-0.01,12.284933,7.404928,5.244176,0.75,01/26/2025 15:48:00:-0.000000,2401,crack
12947,69,-0.24,-0.53,10.88,-0.03,0.03,-0.01,12.284933,7.404928,5.244176,0.75,01/26/2025 15:48:00:-0.000000,2405,crack
12948,69,-0.74,-1.69,14.4,-0.14,0.02,-0.02,12.284933,7.404928,5.244176,0.75,01/26/2025 15:48:00:-0.000000,2409,crack
12949,69,-1.43,-1.68,15.2,-0.07,-0.03,-0.02,12.284933,7.404928,5.244176,0.75,01/26/2025 15:48:00:-0.000000,2413,crack
12950,69,-0.76,-0.57,14.16,0.0,-0.09,0.0,12.284933,7.404928,5.244176,0.75,01/26/2025 15:48:00:-0.000000,2417,crack
12951,69,0.12,-1.19,12.66,0.01,-0.18,0.01,12.284933,7.404928,5.244176,0.75,01/26/2025 15:48:00:0.000000,2421,crack
12952,69,1.43,-1.09,10.6,0.08,-0.07,0.02,12.284933,7.404928,5.244176,0.75,01/26/2025 15:48:00:0.000000,2426,crack
